intervention,region,time,effective_coverage,above_ul,costs,pop
cube 1 + current fortification,Centre-Nord,2030,2504.3552037945183,,26200096535.418354,310950.84781763575
cube 1 + current fortification,Centre-Ouest,2020,6680.218081643329,870.0208260021988,17156817624.326048,252398.93526040527
cube 1 + current fortification,Centre-Ouest,2021,6814.188650016511,887.4689366973134,17500894506.32517,257460.7503688881
cube 1 + current fortification,Centre-Ouest,2022,6939.773553433652,903.8249119168393,17823434468.03948,262205.72957763117
cube 1 + current fortification,Centre-Ouest,2023,7060.68179901456,919.571806764455,18133963359.964302,266774.0104444914
cube 1 + current fortification,Centre-Ouest,2024,7183.0367112729045,935.5071131462856,18448207728.84581,271396.95077375224
cube 1 + current fortification,Centre-Ouest,2025,7312.4441235837485,952.360925757414,18780565047.891136,276286.3559822161
cube 1 + current fortification,Centre-Ouest,2026,7454.471394144563,970.8583283478637,19145333974.430927,281652.5777775789
cube 1 + current fortification,Centre-Ouest,2027,7592.189444815145,988.7945050917158,19499035522.801876,286855.984153025
cube 1 + current fortification,Centre-Ouest,2028,7727.862539796745,1006.4643501056872,19847485007.336452,291982.125889466
cube 1 + current fortification,Centre-Ouest,2029,7863.025838675259,1024.067800097628,20194625181.507305,297089.0059802472
cube 1 + current fortification,Centre-Ouest,2030,8000.174456717489,1041.9298148546084,20546864254.905945,302270.89746091864
cube 1 + current fortification,Centre-Sud,2020,12877.572682438575,736.1338321313983,9093596932.283525,133621.29060735472
cube 1 + current fortification,Centre-Sud,2021,13135.830079195426,750.8968633205105,9275967378.08115,136301.04148234735
cube 1 + current fortification,Centre-Sud,2022,13377.922283642354,764.7358271208615,9446922649.076479,138813.05780730996
cube 1 + current fortification,Centre-Sud,2023,13610.999213369063,778.0594415699668,9611511714.532835,141231.52912398553
cube 1 + current fortification,Centre-Sud,2024,13846.864907632838,791.5424730129581,9778070087.502687,143678.93744034512
cube 1 + current fortification,Centre-Sud,2025,14096.3258290148,805.802662301143,9954228834.600828,146267.41363016426
cube 1 + current fortification,Centre-Sud,2026,14370.114270826469,821.453510472162,10147566647.242226,149108.31896616303
cube 1 + current fortification,Centre-Sud,2027,14635.595754442631,836.6294995124574,10335038437.503,151863.02898395417
cube 1 + current fortification,Centre-Sud,2028,14897.135141379404,851.5801424563421,10519726485.89297,154576.83470564938
cube 1 + current fortification,Centre-Sud,2029,15157.691785493942,866.4746078691369,10703720562.885231,157280.44321336024
cube 1 + current fortification,Centre-Sud,2030,15422.075563919978,881.5878476671577,10890417200.188562,160023.76313553101
cube 1 + current fortification,Est,2020,12493.618663948866,147.74867162265681,22280413813.21171,274863.2348039935
cube 1 + current fortification,Est,2021,12744.17593213842,150.71174457502974,22727243492.37263,280375.567386783
cube 1 + current fortification,Est,2022,12979.049984761661,153.4893489030576,23146104610.7716,285542.86467766593
cube 1 + current fortification,Est,2023,13205.177559513435,156.16351798773076,23549367754.58642,290517.73691816453
cube 1 + current fortification,Est,2024,13434.010749797637,158.86968349486486,23957455940.3129,295552.13348523196
cube 1 + current fortification,Est,2025,13676.033815802448,161.73183156149645,24389066205.358807,300876.7111443228
cube 1 + current fortification,Est,2026,13941.659059856129,164.87309735597933,24862767261.549103,306720.5435670997
cube 1 + current fortification,Est,2027,14199.22502360044,167.91905465802517,25322095852.470585,312387.06948520336
cube 1 + current fortification,Est,2028,14452.966427090794,170.91978297459755,25774603938.66851,317969.45396827674
cube 1 + current fortification,Est,2029,14705.754388937406,173.90923595612713,26225411710.894905,323530.86245860974
cube 1 + current fortification,Est,2030,14962.25537635512,176.94259892167236,26682841083.191574,329173.9585885958
cube 1 + current fortification,Hauts Bassins,2020,47816.40630332644,2733.647163218037,24681229158.24682,333805.28757823096
cube 1 + current fortification,Hauts Bassins,2021,48775.35570463756,2788.4699638679763,25176206755.99399,340499.6923950012
cube 1 + current fortification,Hauts Bassins,2022,49674.2812627506,2839.8612224726394,25640202054.077473,346775.0720739728
cube 1 + current fortification,Hauts Bassins,2023,50539.73172042441,2889.338721336062,26086918625.27808,352816.7628082349
cube 1 + current fortification,Hauts Bassins,2024,51415.537289381755,2939.4082182765765,26538980158.476177,358930.7423481002
cube 1 + current fortification,Hauts Bassins,2025,52341.824025846385,2992.36370584292,27017098381.412094,365397.1298152814
cube 1 + current fortification,Hauts Bassins,2026,53358.44258414618,3050.483431954117,27541842868.581512,372494.1217568741
cube 1 + current fortification,Hauts Bassins,2027,54344.21613011202,3106.8397595378033,28050666192.35413,379375.7853413507
cube 1 + current fortification,Hauts Bassins,2028,55315.352065314015,3162.3592600524066,28551934071.175488,386155.26408492797
cube 1 + current fortification,Hauts Bassins,2029,56282.83892539614,3217.670144223354,29051318419.50571,392909.2687148286
cube 1 + current fortification,Hauts Bassins,2030,57264.536523303555,3273.7934512873326,29558037875.25803,399762.4781949719
cube 1 + current fortification,Nord,2020,4272.173258427952,,20372430997.81066,250490.97501304146
cube 1 + current fortification,Nord,2021,4357.850922334323,,20780996425.84961,255514.52632300023
cube 1 + current fortification,Nord,2022,4438.165735336503,,21163988380.29835,260223.63679206138
cube 1 + current fortification,Nord,2023,4515.489703982617,,21532718092.421383,264757.3846356988
cube 1 + current fortification,Nord,2024,4593.738853606008,,21905859654.083256,269345.3787542513
cube 1 + current fortification,Nord,2025,4676.498260493628,,22300508982.247013,274197.823463015
cube 1 + current fortification,Nord,2026,4767.328395055367,,22733644657.45177,279523.4803572085
cube 1 + current fortification,Nord,2027,4855.402671386918,,23153638653.179108,284687.55260271864
cube 1 + current fortification,Nord,2028,4942.169145352984,,23567396217.975872,289774.9442761081
cube 1 + current fortification,Nord,2029,5028.6095914480675,,23979599075.155888,294843.2199084703
cube 1 + current fortification,Nord,2030,5116.319700799202,,24397856491.80943,299985.93989683304
cube 1 + current fortification,Plateau Central,2020,8664.913733596177,,9944413455.20466,145596.89397233803
cube 1 + current fortification,Plateau Central,2021,8838.687015187741,,10143846872.863974,148516.8134121605
cube 1 + current fortification,Plateau Central,2022,9001.583247174802,,10330797087.370262,151253.9653499987
cube 1 + current fortification,Plateau Central,2023,9158.41338428034,,10510785460.430109,153889.1884515616
cube 1 + current fortification,Plateau Central,2024,9317.119993352522,,10692927393.657677,156555.94198705256
cube 1 + current fortification,Plateau Central,2025,9484.974403262075,,10885567932.702862,159376.40638794252
cube 1 + current fortification,Plateau Central,2026,9669.19803671041,,11096994847.679197,162471.92351033216
cube 1 + current fortification,Plateau Central,2027,9847.832179194284,,11302006902.58148,165473.5201912341
cube 1 + current fortification,Plateau Central,2028,10023.813808778501,,11503974762.725407,168430.5465911979
cube 1 + current fortification,Plateau Central,2029,10199.13418161916,,11705183722.012363,171376.4618675036
cube 1 + current fortification,Plateau Central,2030,10377.029712797012,,11909348098.976288,174365.6476329232
cube 1 + current fortification,Sahel,2020,179.2473795396161,78.72235266301998,17578777739.376595,215254.7326195628
cube 1 + current fortification,Sahel,2021,182.84215339622324,80.30111524248122,17931316955.35243,219571.62744569188
cube 1 + current fortification,Sahel,2022,186.21191836080067,81.78105780350663,18261789565.319664,223618.31341847382
cube 1 + current fortification,Sahel,2023,189.4561966044503,83.20588876443624,18579955701.506927,227514.30480018278
cube 1 + current fortification,Sahel,2024,192.7392926243803,84.6477678221458,18901928694.248093,231456.9117032767
cube 1 + current fortification,Sahel,2025,196.2116253036774,86.17275635165755,19242460112.689537,235626.76927312237
cube 1 + current fortification,Sahel,2026,200.02258113776114,87.84646232116451,19616200279.792694,240203.27288058156
cube 1 + current fortification,Sahel,2027,203.71790955313725,89.46938672579505,19978600874.18209,244640.92174348977
cube 1 + current fortification,Sahel,2028,207.35836656401057,91.06821255745075,20335620233.841705,249012.67659146152
cube 1 + current fortification,Sahel,2029,210.98514443829572,92.66103074861886,20691298081.550808,253368.0044272431
cube 1 + current fortification,Sahel,2030,214.6651935161997,94.27724473217644,21052200232.40303,257787.3046274785
cube 1 + current fortification,Sud-Ouest,2020,10606.936539319935,,10550421259.31637,133230.89392865638
cube 1 + current fortification,Sud-Ouest,2021,10819.656737897853,,10762008054.150381,135902.81546869365
cube 1 + current fortification,Sud-Ouest,2022,11019.062069364896,,10960350925.396202,138407.49252290346
cube 1 + current fortification,Sud-Ouest,2023,11211.041743124548,,11151307703.904495,140818.8978760244
cube 1 + current fortification,Sud-Ouest,2024,11405.318452917089,,11344549279.508066,143259.1556846035
cube 1 + current fortification,Sud-Ouest,2025,11610.79321336998,,11548929240.951118,145840.06921354125
cube 1 + current fortification,Sud-Ouest,2026,11836.305947726822,,11773240411.097662,148672.67437519936
cube 1 + current fortification,Sud-Ouest,2027,12054.97644709207,,11990745802.662527,151419.33605251394
cube 1 + current fortification,Sud-Ouest,2028,12270.399939405504,,12205021487.695103,154125.21294239227
cube 1 + current fortification,Sud-Ouest,2029,12485.013970882877,,12418492024.815111,156820.92241113173
cube 1 + current fortification,Sud-Ouest,2030,12702.780317767094,,12635098081.35311,159556.22727087233
cube 1 + current fortification + vas,Boucle de Mouhoun,2020,143578.91159921026,257.64119476884855,72618194017.47925,303125.22287262016
cube 1 + current fortification + vas,Boucle de Mouhoun,2021,146458.3607666268,262.8081424459575,74074538796.62491,309204.34452705906
cube 1 + current fortification + vas,Boucle de Mouhoun,2022,149157.57560146487,267.65167362501194,75439726095.98457,314902.95367012953
cube 1 + current fortification + vas,Boucle de Mouhoun,2023,151756.274340295,272.3148364840914,76754075167.916,320389.35223390727
cube 1 + current fortification + vas,Boucle de Mouhoun,2024,154386.06649919832,277.03379406823103,78084150421.26495,325941.39553467726
cube 1 + current fortification + vas,Boucle de Mouhoun,2025,157167.4390809585,282.0247509370387,79490890809.02443,331813.4569282843
cube 1 + current fortification + vas,Boucle de Mouhoun,2026,160220.05213569757,287.50242774786005,81034817034.68161,338258.1638999086
cube 1 + current fortification + vas,Boucle de Mouhoun,2027,163180.0464923463,292.8139075053109,82531899315.69078,344507.333357088
cube 1 + current fortification + vas,Boucle de Mouhoun,2028,166096.08831503516,298.0465178575238,84006751635.46744,350663.7097884392
cube 1 + current fortification + vas,Boucle de Mouhoun,2029,169001.17301495888,303.2594665047621,85476062149.29247,356796.95343348343
cube 1 + current fortification + vas,Boucle de Mouhoun,2030,171948.92847221709,308.5489845087318,86966954337.616,363020.2840048254
cube 1 + current fortification + vas,Cascades,2020,79824.20639172629,,43698909115.06335,127955.67152069989
cube 1 + current fortification + vas,Cascades,2021,81425.06644891876,,44575282853.148384,130521.79942710849
cube 1 + current fortification + vas,Cascades,2022,82925.72333280134,,45396801434.365074,132927.30482426906
cube 1 + current fortification + vas,Cascades,2023,84370.49723565238,,46187727474.55239,135243.23157495516
cube 1 + current fortification + vas,Cascades,2024,85832.5578525041,,46988116941.664444,137586.86838000108
cube 1 + current fortification + vas,Cascades,2025,87378.89120010928,,47834640615.034706,140065.59170005127
cube 1 + current fortification + vas,Cascades,2026,89076.02354218862,,48763717587.11027,142786.04102621917
cube 1 + current fortification + vas,Cascades,2027,90721.6635446914,,49664605627.9206,145423.94976493224
cube 1 + current fortification + vas,Cascades,2028,92342.86767354693,,50552116510.724266,148022.6885730808
cube 1 + current fortification + vas,Cascades,2029,93957.98007472935,,51436292542.28451,150611.66253494567
cube 1 + current fortification + vas,Cascades,2030,95596.81573235952,,52333455617.17765,153238.66412460222
cube 1 + current fortification + vas,Centre,2020,192292.99257367177,4537.141291845252,78883459330.4384,447550.49093612924
cube 1 + current fortification + vas,Centre,2021,196149.39384596937,4628.132841855909,80465452875.04762,456526.0352841754
cube 1 + current fortification + vas,Centre,2022,199764.41009319597,4713.428927097806,81948424164.33015,464939.77035862696
cube 1 + current fortification + vas,Centre,2023,203244.80670382068,4795.54867032253,83376171066.6663,473040.18624424876
cube 1 + current fortification + vas,Centre,2024,206766.84624604744,4878.650975948287,84821000955.00974,481237.52357372077
cube 1 + current fortification + vas,Centre,2025,210491.89507983427,4966.543273279085,86349110400.13858,489907.3529419627
cube 1 + current fortification + vas,Centre,2026,214580.2120403625,5063.006859640182,88026241638.09679,499422.6672459195
cube 1 + current fortification + vas,Centre,2027,218544.4862259059,5156.543664381175,89652487385.82059,508649.2793767054
cube 1 + current fortification + vas,Centre,2028,222449.89546957027,5248.69155445156,91254585242.41975,517738.88686013385
cube 1 + current fortification + vas,Centre,2029,226340.63000994403,5340.493195803494,92850663163.79028,526794.3398453969
cube 1 + current fortification + vas,Centre,2030,230288.51282879294,5433.643247258974,94470184757.44737,535982.8020461566
cube 1 + current fortification + vas,Centre-Est,2020,143941.5509286456,,57015800324.13517,247693.39851570752
cube 1 + current fortification + vas,Centre-Est,2021,146828.2727623861,,58159241912.76623,252660.84493375485
cube 1 + current fortification + vas,Centre-Est,2022,149534.3050430928,,59231111676.514435,257317.3623033205
cube 1 + current fortification + vas,Centre-Est,2023,152139.56735283707,,60263066068.32176,261800.475562572
cube 1 + current fortification + vas,Centre-Est,2024,154776.0016157544,,61307367790.32223,266337.22925413784
cube 1 + current fortification + vas,Centre-Est,2025,157564.39915039047,,62411862747.014275,271135.4800532362
cube 1 + current fortification + vas,Centre-Est,2026,160624.7222339831,,63624068456.455025,276401.6580278427
cube 1 + current fortification + vas,Centre-Est,2027,163592.19269110283,,64799494884.469406,281508.05599130015
cube 1 + current fortification + vas,Centre-Est,2028,166515.59960271325,,65957467573.1283,286538.6297798238
cube 1 + current fortification + vas,Centre-Est,2029,169428.02171699537,,67111089141.43989,291550.30102238565
cube 1 + current fortification + vas,Centre-Est,2030,172383.2223627597,,68281655450.12291,296635.5851986555
cube 1 + current fortification + vas,Centre-Nord,2020,107393.44172659102,,82259213248.4836,259646.7723712599
cube 1 + current fortification + vas,Centre-Nord,2021,109547.19782434468,,83908906928.86104,264853.94154533616
cube 1 + current fortification + vas,Centre-Nord,2022,111566.14314050574,,85455340776.48767,269735.176623637
cube 1 + current fortification + vas,Centre-Nord,2023,113509.90492602868,,86944186954.14021,274434.63932597317
cube 1 + current fortification + vas,Centre-Nord,2024,115476.92381358363,,88450847170.38611,279190.3310808496
cube 1 + current fortification + vas,Centre-Nord,2025,117557.32107354476,,90044350824.77483,284220.1394668599
cube 1 + current fortification + vas,Centre-Nord,2026,119840.5994363385,,91793253539.23354,289740.4566090727
cube 1 + current fortification + vas,Centre-Nord,2027,122054.60132499428,,93489093160.00981,295093.28295648465
cube 1 + current fortification + vas,Centre-Nord,2028,124235.72781543192,,95159751500.16805,300366.6259490425
cube 1 + current fortification + vas,Centre-Nord,2029,126408.65865156303,,96824132286.83258,305620.1541823939
cube 1 + current fortification + vas,Centre-Nord,2030,128613.50614899345,,98512959998.80081,310950.84781763575
cube 1 + current fortification + vas,Centre-Ouest,2020,158087.7009723511,870.0208260021988,87458755057.08302,252398.93526040527
cube 1 + current fortification + vas,Centre-Ouest,2021,161258.1212929502,887.4689366973134,89212724610.32343,257460.7503688881
cube 1 + current fortification + vas,Centre-Ouest,2022,164230.09442547502,903.8249119168393,90856907355.94498,262205.72957763117
cube 1 + current fortification + vas,Centre-Ouest,2023,167091.39421223052,919.571806764455,92439862359.12071,266774.0104444914
cube 1 + current fortification + vas,Centre-Ouest,2024,169986.9294395531,935.5071131462856,94041757412.61288,271396.95077375224
cube 1 + current fortification + vas,Centre-Ouest,2025,173049.36243964007,952.360925757414,95735985211.39769,276286.3559822161
cube 1 + current fortification + vas,Centre-Ouest,2026,176410.44502765255,970.8583283478637,97595434725.70886,281652.5777775789
cube 1 + current fortification + vas,Centre-Ouest,2027,179669.5497075929,988.7945050917158,99398467068.8647,286855.984153025
cube 1 + current fortification + vas,Centre-Ouest,2028,182880.26040705084,1006.4643501056872,101174726441.95888,291982.125889466
cube 1 + current fortification + vas,Centre-Ouest,2029,186078.90675577702,1024.067800097628,102944311462.21547,297089.0059802472
cube 1 + current fortification + vas,Centre-Ouest,2030,189324.53578357928,1041.9298148546084,104739888679.18292,302270.89746091864
cube 1 + current fortification + vas,Centre-Sud,2020,93632.36280192975,736.1338321313983,34691962059.0969,133621.29060735472
cube 1 + current fortification + vas,Centre-Sud,2021,95510.1429446422,750.8968633205105,35387703099.02036,136301.04148234735
cube 1 + current fortification + vas,Centre-Sud,2022,97270.38656176471,764.7358271208615,36039895385.45408,138813.05780730996
cube 1 + current fortification + vas,Centre-Sud,2023,98965.08044415237,778.0594415699668,36667800674.93124,141231.52912398553
cube 1 + current fortification + vas,Centre-Sud,2024,100680.05133210178,791.5424730129581,37303218848.69936,143678.93744034512
cube 1 + current fortification + vas,Centre-Sud,2025,102493.87262216468,805.802662301143,37975262333.38592,146267.41363016426
cube 1 + current fortification + vas,Centre-Sud,2026,104484.57842883,821.453510472162,38712843744.865944,149108.31896616303
cube 1 + current fortification + vas,Centre-Sud,2027,106414.88464446037,836.6294995124574,39428046352.075035,151863.02898395417
cube 1 + current fortification + vas,Centre-Sud,2028,108316.52801845226,851.5801424563421,40132629017.793045,154576.83470564938
cube 1 + current fortification + vas,Centre-Sud,2029,110211.02590511189,866.4746078691369,40834564191.041504,157280.44321336024
cube 1 + current fortification + vas,Centre-Sud,2030,112133.35074621261,881.5878476671577,41546809599.114784,160023.76313553101
cube 1 + current fortification + vas,Est,2020,121307.26112737606,147.74867162265681,102444276243.79642,274863.2348039935
cube 1 + current fortification + vas,Est,2021,123740.05636286194,150.71174457502974,104498777720.7279,280375.567386783
cube 1 + current fortification + vas,Est,2022,126020.57482592562,153.4893489030576,106424681094.01286,285542.86467766593
cube 1 + current fortification + vas,Est,2023,128216.16903256388,156.16351798773076,108278865726.7691,290517.73691816453
cube 1 + current fortification + vas,Est,2024,130438.03351515107,158.86968349486486,110155235671.2808,295552.13348523196
cube 1 + current fortification + vas,Est,2025,132787.96559298944,161.73183156149645,112139759010.60056,300876.7111443228
cube 1 + current fortification + vas,Est,2026,135367.06390782935,164.87309735597933,114317813792.89374,306720.5435670997
cube 1 + current fortification + vas,Est,2027,137867.91033686386,167.91905465802517,116429784667.83014,312387.06948520336
cube 1 + current fortification + vas,Est,2028,140331.6220540184,170.91978297459755,118510395188.51642,317969.45396827674
cube 1 + current fortification + vas,Est,2029,142786.0762936111,173.90923595612713,120583187746.94844,323530.86245860974
cube 1 + current fortification + vas,Est,2030,145276.58229487846,176.94259892167236,122686426105.55554,329173.9585885958
cube 1 + current fortification + vas,Hauts Bassins,2020,237232.955094097,2733.647163218037,120354497852.19391,333805.28757823096
cube 1 + current fortification + vas,Hauts Bassins,2021,241990.6192066116,2788.4699638679763,122768185592.09486,340499.6923950012
cube 1 + current fortification + vas,Hauts Bassins,2022,246450.48524522543,2839.8612224726394,125030792561.4871,346775.0720739728
cube 1 + current fortification + vas,Hauts Bassins,2023,250744.2702749719,2889.338721336062,127209142280.79752,352816.7628082349
cube 1 + current fortification + vas,Hauts Bassins,2024,255089.43042551973,2939.4082182765765,129413555945.83456,358930.7423481002
cube 1 + current fortification + vas,Hauts Bassins,2025,259685.04428997455,2992.36370584292,131745031346.28917,365397.1298152814
cube 1 + current fortification + vas,Hauts Bassins,2026,264728.82410184597,3050.483431954117,134303873081.80623,372494.1217568741
cube 1 + current fortification + vas,Hauts Bassins,2027,269619.57163898984,3106.8397595378033,136785077532.18002,379375.7853413507
cube 1 + current fortification + vas,Hauts Bassins,2028,274437.69716361776,3162.3592600524066,139229438931.61304,386155.26408492797
cube 1 + current fortification + vas,Hauts Bassins,2029,279237.71842360165,3217.670144223354,141664615562.9376,392909.2687148286
cube 1 + current fortification + vas,Hauts Bassins,2030,284108.2438387278,3273.7934512873326,144135560800.6317,399762.4781949719
cube 1 + current fortification + vas,Nord,2020,118008.36530816481,,83952300766.59586,250490.97501304146
cube 1 + current fortification + vas,Nord,2021,120375.00178318775,,85635949011.67986,255514.52632300023
cube 1 + current fortification + vas,Nord,2022,122593.5025833884,,87214212094.49617,260223.63679206138
cube 1 + current fortification + vas,Nord,2023,124729.38860370994,,88733702218.0391,264757.3846356988
cube 1 + current fortification + vas,Nord,2024,126890.83049176865,,90271373034.86607,269345.3787542513
cube 1 + current fortification + vas,Nord,2025,129176.85723504612,,91897674731.45294,274197.823463015
cube 1 + current fortification + vas,Nord,2026,131685.81814369047,,93682573965.19879,279523.4803572085
cube 1 + current fortification + vas,Nord,2027,134118.65519099004,,95413317942.35376,284687.55260271864
cube 1 + current fortification + vas,Nord,2028,136515.3673880175,,97118362349.08191,289774.9442761081
cube 1 + current fortification + vas,Nord,2029,138903.07386037696,,98816999995.54373,294843.2199084703
cube 1 + current fortification + vas,Nord,2030,141325.8516831417,,100540587742.3635,299985.93989683304
cube 1 + current fortification + vas,Plateau Central,2020,102441.52287181481,163.58117662797176,35573397910.473404,145596.89397233803
cube 1 + current fortification + vas,Plateau Central,2021,104495.96913036796,166.86176761170384,36286815987.36635,148516.8134121605
cube 1 + current fortification + vas,Plateau Central,2022,106421.82074157719,169.93701545789878,36955578846.034485,151253.9653499987
cube 1 + current fortification + vas,Plateau Central,2023,108275.95553982625,172.89774410993152,37599437635.99315,153889.1884515616
cube 1 + current fortification + vas,Plateau Central,2024,110152.27505356114,175.8938978685089,38251000193.81258,156555.94198705256
cube 1 + current fortification + vas,Plateau Central,2025,112136.74505528936,179.06274902149121,38940118619.953224,159376.40638794252
cube 1 + current fortification + vas,Plateau Central,2026,114314.74129848958,182.54062769964995,39696440127.432434,162471.92351033216
cube 1 + current fortification + vas,Plateau Central,2027,116426.65541045545,185.91298478384599,40429814241.283844,165473.5201912341
cube 1 + current fortification + vas,Plateau Central,2028,118507.21001103646,189.2352662187642,41152298587.5342,168430.5465911979
cube 1 + current fortification + vas,Plateau Central,2029,120579.94685948484,192.5450640722538,41872068175.163414,171376.4618675036
cube 1 + current fortification + vas,Plateau Central,2030,122683.12868982331,195.90347723153334,42602409954.856865,174365.6476329232
cube 1 + current fortification + vas,Sahel,2020,71503.72599682467,78.72235266301998,71904767157.90186,215254.7326195628
cube 1 + current fortification + vas,Sahel,2021,72937.72032088996,80.30111524248122,73346804290.09615,219571.62744569188
cube 1 + current fortification + vas,Sahel,2022,74281.95615473985,81.78105780350663,74698579505.87408,223618.31341847382
cube 1 + current fortification + vas,Sahel,2023,75576.13397305552,83.20588876443624,76000015946.97705,227514.30480018278
cube 1 + current fortification + vas,Sahel,2024,76885.79662381945,84.6477678221458,77317024069.92107,231456.9117032767
cube 1 + current fortification + vas,Sahel,2025,78270.94783276867,86.17275635165755,78709944141.84016,235626.76927312237
cube 1 + current fortification + vas,Sahel,2026,79791.17949498998,87.84646232116451,80238702289.39386,240203.27288058156
cube 1 + current fortification + vas,Sahel,2027,81265.28612438666,89.46938672579505,81721076703.80405,244640.92174348977
cube 1 + current fortification + vas,Sahel,2028,82717.50395472418,91.06821255745075,83181439551.99477,249012.67659146152
cube 1 + current fortification + vas,Sahel,2029,84164.26502894628,92.66103074861886,84636315038.89842,253368.0044272431
cube 1 + current fortification + vas,Sahel,2030,85632.27656471971,94.27724473217644,86112560174.28606,257787.3046274785
cube 1 + current fortification + vas,Sud-Ouest,2020,81077.80130491035,,30732769995.204952,133230.89392865638
cube 1 + current fortification + vas,Sud-Ouest,2021,82703.8019819114,,31349110152.60997,135902.81546869365
cube 1 + current fortification + vas,Sud-Ouest,2022,84228.02585031038,,31926871522.73571,138407.49252290346
cube 1 + current fortification + vas,Sud-Ouest,2023,85695.48912643784,,32483117629.756176,140818.8978760244
cube 1 + current fortification + vas,Sud-Ouest,2024,87180.51059482699,,33046019219.234543,143259.1556846035
cube 1 + current fortification + vas,Sud-Ouest,2025,88751.12825049194,,33641366285.6952,145840.06921354125
cube 1 + current fortification + vas,Sud-Ouest,2026,90474.9131152483,,34294771816.150364,148672.67437519936
cube 1 + current fortification + vas,Sud-Ouest,2027,92146.39698177834,,34928352505.24155,151419.33605251394
